Station	Day	Month	Year	Lat	Long	Gear	Start.Depth	End.Depth	Family	Genus	Species	M.F	Life.Stage	Time.of.Day.	Parent.Jar	Expedition
5814	11	11	1965	NA	NA	NF113H	410	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5096	17	8	1963	NA	NA	1KMT	400	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5806	3	11	1965	NA	NA	1KMT	260	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5332	18	4	1964	NA	NA	1KMT	800	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5817	14	11	1965	NA	NA	1KMT	600	500	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5287	23	3	1964	NA	NA	1KMT	0	875	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5092	15	8	1963	NA	NA	NN	0	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5092	15	8	1963	NA	NA	NN	0	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5323	13	4	1964	NA	NA	1KMT	400	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5373	6	5	1964	NA	NA	1KMT	240	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5512	23	7	1964	NA	NA	1KMT	50	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5512	23	7	1964	NA	NA	1KMT	105	50	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5814	11	11	1965	NA	NA	1KMT	265	200	Eupausiidae	NA	NA	NA	NA	NA	No	NA
6183	16	11	1966	NA	NA	N113H	105	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
6196	21	11	1966	NA	NA	1KMT	490	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
6160	6	11	1966	NA	NA	1KMTB	500	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
656500	27	1	1968	25.1167	-15.1667	NNP	0	0	Eupausiidae	NA	NA	NA	Juvenile	NA	No	Late_Discovery
664202	5	2	1968	NA	NA	N113H	1000	0	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
666203	14	2	1968	11.0533	-19.9733	TMT85	100	0	Eupausiidae	Euphasuia	Euphausia gibboides	M	Adult	NA	No	Late_Discovery
6686	6	3	1968	NA	NA	TMT85	1000	0	Eupausiidae	Hansarsia	NA	NA	NA	NA	Yes	NA
669509	14	3	1968	NA	NA	TMT85	800	900	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
6674	1	3	1968	NA	NA	N113B	1000	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
6687	7	3	1968	NA	NA	N113B	1000	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
6687	7	3	1968	NA	NA	N113B	1000	0	Eupausiidae	Hansarsia	NA	NA	NA	NA	Yes	NA
6675	2	3	1968	NA	NA	N113B	1000	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
669512	15	3	1968	NA	NA	TMT85	810	700	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
6674	1	3	1968	NA	NA	TMT85	1000	0	Eupausiidae	Hansarsia	NA	NA	NA	NA	Yes	NA
6674	1	3	1968	NA	NA	N113B	1000	0	Eupausiidae	Hansarsia	NA	NA	NA	NA	Yes	NA
998502	14	3	1979	-59.9833	20.0683	RMT8M/2	105	50	Eupausiidae	NA	NA	NA	Adolescent	NA	No	Late_Discovery
950703	1	4	1977	22.7667	-17.6733	LNHS/18	4	0	Eupausiidae	Euphasuia	Euphausia krohnii	NA	NA	NA	Yes	Late_Discovery
950704	1	4	1977	22.7967	-17.5883	LNHS/18	4	0	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
950709	2	4	1977	22.8717	-17.2167	LNHS/18	4	0	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
850829	15	4	1974	44.24	-12.9833	RMT1	400	305	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
NA	21	3	1979	NA	NA	ENGINEFILTERS	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	NA
785602	31	3	1972	29.9683	-23.015	RMT8	500	405	NA	NA	NA	NA	NA	Day	No	Late_Discovery
996403	16	2	1979	-64.375	25.765	RMT8M/3	510	995	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
523	29	11	1936	-55.14583333	-37.82916667	N100B	157	0	Eupausiidae	Euphasuia	Euphausia superba	NA	Juvenile	NA	No	Early_Discovery
770970	5	5	1971	59.9417	-19.8417	RMT8	100	55	NA	NA	NA	NA	NA	Night	No	Late_Discovery
785611	1	4	1972	29.7233	-23.155	RMT8	400	305	NA	NA	NA	NA	NA	Day	No	Late_Discovery
856702	2	8	1974	2.8717	-23.535	RMT8	400	305	Eupausiidae	Thysanopoda	Thysanopoda cristata	F	NA	Day	No	Late_Discovery
850779	10	4	1974	44.0533	-12.7483	RMT8	255	244	NA	NA	NA	NA	NA	NA	No	Late_Discovery
NA	17	3	1979	NA	NA	ENGINEFILTERS	NA	NA	NA	NA	NA	NA	NA	NA	No	NA
1161801	1	8	1987	39.8667	-20.2617	RMT8	85	150	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1126124	29	6	1985	31.4417	-25.3467	RMT8M/3	500	5600	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1126147	2	7	1985	31.3717	-25.4083	RMT1M/2	5325	5233	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1126202	13	7	1985	31.3867	-25.2217	RMT1M/2	1910	2315	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1126201	12	7	1985	31.3917	-25.1117	RMT1M/1	1500	1910	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1126101	27	6	1985	31.475	-24.9033	RMT8M/1	800	900	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1126104	27	6	1985	31.4083	-25.08	RMT8M/1	600	700	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1126127	29	6	1985	31.435	-25.3733	RMT8M/2	1300	1400	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1126115	28	6	1985	31.24	-25.3417	RMT8M/1	900	1000	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1126161	6	7	1985	31.22	-25.2817	RMT8M/1	600	700	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1126105	27	6	1985	31.3917	-25.1217	RMT8M/2	700	800	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1103602	1	4	1984	39.4117	-14.9833	RMT8M/2	900	1000	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
6646	7	2	1968	NA	NA	TMT85	160	65	Eupausiidae	NA	NA	NA	NA	Night	No	NA
1126104	27	6	1985	31.4083	-25.08	RMT8M/1	600	700	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
998502	14	3	1979	-59.9833	20.0683	RMT8M/2	105	550	Eupausiidae	Euphasuia	Euphausia superba	M	Sub Adult	NA	No	Late_Discovery
997403	7	3	1979	-39.4333	18.7617	RMT8M/3	700	980	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
996904	22	2	1979	-58.935	20.335	RMT8	205	100	NA	NA	NA	NA	NA	NA	No	Late_Discovery
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	NA
996909	22	2	1979	-59.0283	20.155	RMT8	600	500	NA	NA	NA	NA	NA	NA	No	Late_Discovery
996919	23	2	1979	-58.675	17.9683	RMT8	1800	1600	NA	NA	NA	NA	NA	NA	No	Late_Discovery
996911	22	2	1979	-59.04	19.875	RMT8	2800	2595	NA	NA	NA	NA	NA	NA	No	Late_Discovery
995702	7	2	1979	-55.91	22.0083	RMT8M/1	140	500	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
998502	14	3	1979	-59.9833	20.0683	RMT8M/2	105	50	Eupausiidae	Euphasuia	Euphausia superba	NA	Adolescent	NA	No	Late_Discovery
998503	14	3	1979	-60.015	20.0833	RMT8M/3	50	0	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
999202	17	3	1979	-59.155	22.2383	RMT8M/2	500	1000	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
997401	7	3	1979	-39.355	18.8367	RMT8M/1	410	555	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1126114	28	6	1985	31.2817	-25.445	RMT8M/3	100	0	Eupausiidae	Stylocheiron	NA	NA	NA	NA	No	Late_Discovery
1107401	15	4	1984	39.52	-14.9867	RMT8M/1	0	100	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1109602	21	4	1984	39.8133	-14.8517	RMT8M/2	1500	1600	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1106601	13	4	1984	44.0183	-14.1433	RMT8M/1	0	100	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1104502	3	4	1984	39.51	-14.975	RMT1M/2	70	120	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1126127	29	6	1985	31.435	-25.3733	RMT8M/2	1300	1400	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1105003	7	4	1984	45.6383	-14.1133	RMT8M/3	700	800	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1210102	3	6	1990	47.7483	-16.745	RMT8M/2	190	200	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
1103601	1	4	1984	39.3883	-14.94	RMT8M/1	800	900	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1209303	1	6	1990	48.0917	-16.9483	RMT8M/3	50	55	Eupausiidae	NA	NA	NA	NA	Dusk	No	Late_Discovery
1104701	3	4	1984	39.6017	-14.8633	RMT8M/1	0	75	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1108101	18	4	1984	39.6283	-14.9833	RMT8M/1	800	905	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
1108903	19	4	1984	39.7167	-15.1917	RMT8M/2	50	100	Eupausiidae	Hansarsia	Hansarsia megalops	F	Adult	NA	No	Late_Discovery
1105801	11	4	1984	45.6	-13.6833	RMT8M/1	0	50	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1109201	20	4	1984	39.6783	-15.0483	RMT8M/1	50	100	Eupausiidae	Meganyctiphanes	Meganyctiphanes norvegica	M	NA	NA	No	Late_Discovery
1126105	27	6	1985	31.3917	-25.1217	RMT8M/2	700	800	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1915	2	12	1936	-53.69166667	-51.81666667	TYFH	NA	NA	Eupausiidae	Euphasuia	Euphausia triacantha	NA	NA	NA	Yes	Early_Discovery
2367	14	7	1938	-51.55166667	9.08	TYFB	NA	NA	Eupausiidae	Euphasuia	Euphausia triacantha	NA	NA	NA	Yes	Early_Discovery
2370	15	7	1938	-51.79833333	12.71333333	TYFB	NA	NA	Eupausiidae	Euphasuia	Euphausia triacantha	NA	NA	NA	Yes	Early_Discovery
2471	29	10	1938	-51.57	8.848333333	TYFB	NA	NA	Eupausiidae	Euphasuia	Euphausia triacantha	NA	NA	NA	Yes	Early_Discovery
1859	6	11	1936	-51.45166667	-43.10333333	TYF70B	NA	NA	Eupausiidae	Euphasuia	Euphausia triacantha	NA	NA	NA	Yes	Early_Discovery
12	18	2	1926	-51.91666667	-32.45833333	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	Early_Discovery
15	3	3	1926	0	0	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	Early_Discovery
17	4	3	1926	0	0	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	Yes	Early_Discovery
18	4	3	1926	0	0	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	Early_Discovery
19	4	3	1926	0	0	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	Yes	Early_Discovery
20	4	3	1926	0	0	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	Early_Discovery
23	14	3	1926	0	0	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	Early_Discovery
30	16	3	1926	0	0	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	Yes	Early_Discovery
31	17	3	1926	0	0	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	Early_Discovery
41	28	3	1926	0	0	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	Yes	Early_Discovery
124	18	12	1926	-53.75833333	-36.54166667	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	Early_Discovery
125	18	12	1926	-53.475	-36.34166667	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	Yes	Early_Discovery
133	2	12	1926	-53.75833333	-35.775	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	Early_Discovery
157	20	1	1927	-53.85	-36.1875	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	Early_Discovery
19	27	11	1926	-54.00833333	-36.34166667	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	William_Scoresby
20	28	11	1926	-53.875	-36	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	Yes	William_Scoresby
26	18	12	1926	-53.55416667	-37.75416667	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	William_Scoresby
31	20	12	1926	-54.86666667	-35.6	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	William_Scoresby
36	22	12	1926	-55.3375	-34.775	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	William_Scoresby
42	7	1	1927	-54.69583333	-36.78333333	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	William_Scoresby
44	8	1	1927	-55.1	-36.95	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	Yes	William_Scoresby
47	9	1	1927	-54.36666667	-37.83333333	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	Yes	William_Scoresby
48	9	1	1927	-54.4	-38.15	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	William_Scoresby
49	9	1	1927	-54.46666667	-38.37083333	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	William_Scoresby
61	18	1	1927	-53.625	-37.10833333	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	William_Scoresby
69	22	2	1927	-52.31666667	-52.18333333	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	Yes	William_Scoresby
70	22	2	1927	-51.96666667	-55.7	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	Yes	William_Scoresby
110	26	5	1927	-53.76666667	-35.78333333	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	William_Scoresby
111	26	5	1927	-53.65	-35.56666667	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	William_Scoresby
112	27	5	1927	-53.90833333	-36.1	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	Yes	William_Scoresby
113	28	5	1927	-54.11666667	-36.4	N70V	NA	NA	Eupausiidae	Thysanoessa	Thysanoessa vicina	M	NA	NA	No	William_Scoresby
161	14	2	1927	-57.35555556	-46.725	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	Yes	Early_Discovery
169	22	2	1927	-60.81388889	-51.00555556	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	Yes	Early_Discovery
171	25	2	1927	-62.11666667	-57.05	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	No	Early_Discovery
185	16	3	1927	0	0	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	Yes	Early_Discovery
194	28	3	1927	-62.95833333	-60.36666667	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	No	Early_Discovery
196	3	4	1927	-62.29166667	-58.35	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	No	Early_Discovery
197	3	4	1927	-62.45	-58.19166667	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	Yes	Early_Discovery
198	3	4	1927	-62.63333333	-58.06666667	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	Yes	Early_Discovery
199	4	4	1927	-62.81666667	-57.94166667	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	Yes	Early_Discovery
200	4	4	1927	-62.99166667	-57.81666667	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	Yes	Early_Discovery
201	5	4	1927	-63.00833333	-59.10833333	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	No	Early_Discovery
202	5	4	1927	-62.8	-60.08333333	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	No	Early_Discovery
203	5	4	1927	-62.93333333	-59.83333333	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	Yes	Early_Discovery
204	6	4	1927	-63.08333333	-59.7	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	Yes	Early_Discovery
205	6	4	1927	-63.23333333	-59.56666667	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	Yes	Early_Discovery
209	14	4	1927	0	0	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	No	Early_Discovery
382	15	2	1929	-62.25972222	-58.30833333	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	No	William_Scoresby
476	14	11	1929	-62.26666667	-58.3	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	No	William_Scoresby
483	21	11	1929	-62.77916667	-59.625	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	No	William_Scoresby
487	22	11	1929	-63.28333333	-59.33333333	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	No	William_Scoresby
1359	6	5	1934	-63.75333333	36.685	N100H	5	0	NA	NA	NA	NA	NA	NA	No	Early_Discovery
413	21	8	1930	-33.21666667	15.775	NA	NA	NA	Eupausiidae	Nematobrachion	NA	NA	NA	NA	Yes	Early_Discovery
23	14	3	1926	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	Early_Discovery
518	27	2	1930	-51.925	-55.58333333	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	Yes	William_Scoresby
519	27	2	1930	-52.15833333	-53.35833333	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
520	27	2	1930	-52.41666667	-51.33333333	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	Yes	William_Scoresby
521	28	2	1930	-52.68333333	-49.23333333	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
522	28	2	1930	-52.93333333	-47.23333333	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	Yes	William_Scoresby
523	1	3	1930	-53.11666667	-45	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
529	2	4	1930	-56.08333333	-53.75	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
530	3	4	1930	-55.36666667	-57.76666667	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
607	29	5	1931	-32.09166667	-74.06666667	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
620	6	6	1931	-27.075	-71.38333333	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
268	29	8	1928	-53.18333333	-37.08333333	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
282	17	9	1928	-54.375	-34.71666667	N70B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
642	19	6	1931	-18.47333333	-70.53666667	N70B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
NA	NA	NA	NA	NA	NA	N75	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
563	19	2	1931	NA	NA	NH	1	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
NA	NA	NA	NA	NA	NA	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	Yes	NA
21	28	11	1926	-53.75833333	-35.8	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	Larvae	NA	Yes	William_Scoresby
22	30	11	1926	-53.63333333	-35.58333333	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	Larvae	NA	Yes	William_Scoresby
26	18	12	1926	-53.55416667	-37.75416667	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	Larvae	NA	No	William_Scoresby
29	19	12	1926	-53.6875	-38.4125	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	Yes	William_Scoresby
31	20	12	1926	-54.86666667	-35.6	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
33	21	12	1926	-54.98333333	-35.4	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
34	21	12	1926	-55.1	-35.18333333	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	Yes	William_Scoresby
35	21	12	1926	-55.22083333	-34.98333333	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	Yes	William_Scoresby
36	22	12	1926	-55.3375	-34.775	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	Yes	William_Scoresby
37	22	12	1926	-54.75	-35.18333333	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
38	22	12	1926	-54.01666667	-35.23333333	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	Yes	William_Scoresby
39	23	12	1926	-54.13333333	-35.71666667	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
40	7	1	1927	-55.15	-35.96666667	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
44	8	1	1927	-55.1	-36.95	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	Yes	William_Scoresby
45	8	1	1927	-54.64166667	-37.51527778	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	Yes	William_Scoresby
47	9	1	1927	-54.36666667	-37.83333333	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
51	9	1	1927	-54.56666667	-38.95	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	Yes	William_Scoresby
54	12	1	1927	-53.48333333	-37.22916667	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	Yes	William_Scoresby
61	18	1	1927	-53.625	-37.10833333	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
63	20	1	1927	-53.6	-39.23333333	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	Yes	William_Scoresby
69	22	2	1927	-52.31666667	-52.18333333	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
63	20	1	1927	-53.6	-39.23333333	N100H	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
112	27	5	1927	-53.90833333	-36.1	N100	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
53	11	1	1927	0	0	N100	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	Yes	William_Scoresby
57	17	1	1927	-53.61666667	-36.85	N100	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
58	17	1	1927	-53.10416667	-37.10833333	N100	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
59	17	1	1927	-52.95	-37.10833333	N100	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	Yes	William_Scoresby
100	30	9	1926	-33.5	18	TYF	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	Yes	Early_Discovery
404	24	5	1930	-35.56666667	15.00833333	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia brevis	NA	NA	NA	No	Early_Discovery
418	30	8	1930	-37.41666667	17.94166667	TYF	NA	NA	Eupausiidae	Euphasuia	Euphausia brevis	NA	NA	NA	No	Early_Discovery
429	8	9	1930	-37.79166667	30.24166667	TYF	NA	NA	Eupausiidae	Euphasuia	Euphausia brevis	NA	NA	NA	No	Early_Discovery
675	26	4	1931	-34.13333333	-29.84166667	TYF	NA	NA	Eupausiidae	Euphasuia	Euphausia brevis	NA	NA	NA	No	Early_Discovery
677	2	4	1931	-31.27083333	-29.94166667	TYF	NA	NA	Eupausiidae	Euphasuia	Euphausia brevis	NA	NA	NA	Yes	Early_Discovery
679	29	4	1931	-26.10833333	-30.10416667	TYF	NA	NA	Eupausiidae	Euphasuia	Euphausia brevis	NA	NA	NA	Yes	Early_Discovery
681	1	5	1931	-21.21666667	-29.92083333	TYF	NA	NA	Eupausiidae	Euphasuia	Euphausia brevis	NA	NA	NA	Yes	Early_Discovery
684	3	5	1931	-15.61666667	-29.89166667	TYF	NA	NA	Eupausiidae	Euphasuia	Euphausia brevis	NA	NA	NA	No	Early_Discovery
687	5	5	1931	-9.783333333	-29.85	TYF	NA	NA	Eupausiidae	Euphasuia	Euphausia brevis	NA	NA	NA	Yes	Early_Discovery
612	4	6	1931	-27.14166667	-72.025	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia diomedeae	NA	NA	NA	No	William_Scoresby
388	16	4	1930	-56.325	-67.1625	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia lucens	NA	NA	NA	No	Early_Discovery
400	20	5	1930	-39.45	-3.408333333	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia lucens	NA	NA	NA	No	Early_Discovery
412	21	8	1930	-33.05	15.83333333	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia lucens	NA	NA	NA	No	Early_Discovery
415	29	8	1930	-39.65833333	17.14166667	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia lucens	NA	NA	NA	No	Early_Discovery
417	2	8	1930	-38.15	17.75833333	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia lucens	NA	NA	NA	No	Early_Discovery
421	31	8	1930	-34.70833333	18.65	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia lucens	NA	NA	NA	No	Early_Discovery
430	9	9	1930	-41.23333333	34.925	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia lucens	NA	NA	NA	No	Early_Discovery
